ADDRESS,city,state,Metro,zip,price,sq ft,acreage,pricesqft,list-card-label,list-card-variable-text,walkscore,description,LATITUDE,LONGITUDE,bike_score,transit_score
620 N Marquette St,Pacific Palisades,CA,Los Angeles,90272,8250000,64468.8,1.48,127.968878,acres lot,Sold 07/28/2020,29,Car-Dependent,34.046048,-118.54161,25,34
633 Toyopa Dr,Pacific Palisades,CA,Los Angeles,90272,8560000,8145.0,0.1869834711,1050.951504,sqft lot,Sold 09/19/2019,53,Somewhat Walkable,34.0396,-118.519428,30,32
777 Ranch Ln,Pacific Palisades,CA,Los Angeles,90272,8750000,12196.8,0.28,717.4012856,acres lot,Sold 04/14/2020,11,Car-Dependent,34.043737,-118.514882,21,32
730 Toyopa Dr,Pacific Palisades,CA,Los Angeles,90272,8780000,8417.0,0.1932277319,1043.127005,sqft lot,Sold 07/26/2019,74,Very Walkable,34.041775,-118.520024,43,32
1550 Casale Rd,Pacific Palisades,CA,Los Angeles,90272,8800000,40510.8,0.93,217.2260237,acres lot,Sold 06/19/2019,1,Car-Dependent,34.061259,-118.504425,8,27
15209 De Pauw St,Pacific Palisades,CA,Los Angeles,90272,8960000,10175.0,0.2335858586,880.5896806,sqft lot,Sold 06/30/2020,28,Car-Dependent,34.036526,-118.5247,21,32
14148 W Sunset Blvd,Pacific Palisades,CA,Los Angeles,90272,9250000,60984.0,1.4,151.679129,acres lot,Sold 08/25/2020,4,Car-Dependent,34.048973,-118.509758,7,30
Jouett St,Pacoima,CA,Los Angeles,91331,140500,3484.0,0.07998163453,40.3272101,sqft lot,Sold 02/03/2020,81,Very Walkable,34.265573,-118.417088,67,52
11308 Borden Ave,Pacoima,CA,Los Angeles,91331,290000,8494.0,0.1949954086,34.14174712,sqft lot,Sold 01/30/2020,68,Somewhat Walkable,34.275407,-118.40768,56,44
11108 Norris Ave,Pacoima,CA,Los Angeles,91331,350000,9892.0,0.2270890725,35.38212697,sqft lot,Sold 06/26/2020,79,Very Walkable,34.272402,-118.417739,65,50
14421 Nordhoff St,Panorama City,CA,Los Angeles,91402,968000,28314.0,0.65,34.18803419,acres lot,Sold 11/13/2018,75,Very Walkable,34.235912,-118.446702,73,49
14400 Roscoe Blvd SUITE C,Panorama City,CA,Los Angeles,91402,3650000,17859.6,0.41,204.3718784,acres lot,Sold 10/21/2020,83,Very Walkable,34.221424,-118.447156,53,53
14801 Plummer St,Panorama City,CA,Los Angeles,91402,4550000,76665.6,1.76,59.34865181,acres lot,Sold 11/02/2020,48,Car-Dependent,34.243453,-118.455027,54,49
4128 Ogden St,Philadelphia,PA,Philadelphia,19104,10000,579.0,0.01329201102,17.27115717,sqft lot,Sold 07/14/2020,77,Very Walkable,39.968909,-75.207554,72,67
728 N Wiota St,Philadelphia,PA,Philadelphia,19104,13000,653.0,0.01499081726,19.90811639,sqft lot,Sold 09/16/2020,82,Very Walkable,39.965729,-75.203428,83,68
927 N 45th St,Philadelphia,PA,Philadelphia,19104,13000,701.0,0.01609274564,18.54493581,sqft lot,Sold 03/03/2020,76,Very Walkable,39.970001,-75.212081,73,67
3965 Brown St,Philadelphia,PA,Philadelphia,19104,16500,871.0,0.01999540863,18.94374282,sqft lot,Sold 07/22/2020,78,Very Walkable,39.967616,-75.202624,77,65
878 N 40th St,Philadelphia,PA,Philadelphia,19104,18000,1036.0,0.02378328742,17.37451737,sqft lot,Sold 01/21/2020,69,Somewhat Walkable,39.96976,-75.203735,75,63
3931 Folsom St,Philadelphia,PA,Philadelphia,19104,19700,1022.0,0.02346189164,19.27592955,sqft lot,Sold 09/25/2020,75,Very Walkable,39.967167,-75.201273,79,63
888 N Holly St,Philadelphia,PA,Philadelphia,19104,24000,1141.0,0.02619375574,21.03418054,sqft lot,Sold 01/06/2020,72,Very Walkable,39.969963,-75.207376,74,65
920 N 43rd St,Philadelphia,PA,Philadelphia,19104,28000,1123.0,0.0257805326,24.9332146,sqft lot,Sold 01/21/2020,75,Very Walkable,39.970411,-75.210478,73,67
4432 Lancaster Ave,Philadelphia,PA,Philadelphia,19104,29250,1608.0,0.03691460055,18.19029851,sqft lot,Sold 08/12/2020,77,Very Walkable,39.969212,-75.212542,72,69
863 N 43rd St,Philadelphia,PA,Philadelphia,19104,30000,1733.0,0.03978420569,17.31102135,sqft lot,Sold 02/24/2020,78,Very Walkable,39.969344,-75.209759,73,68
3933 Folsom St,Philadelphia,PA,Philadelphia,19104,34000,1023.0,0.02348484848,33.23558162,sqft lot,Sold 08/07/2020,75,Very Walkable,39.967161,-75.201324,79,63
866 N Union St,Philadelphia,PA,Philadelphia,19104,34000,1306.0,0.02998163453,26.03369066,sqft lot,Sold 08/07/2020,72,Very Walkable,39.969491,-75.202555,74,64
4032 Westminster Ave,Philadelphia,PA,Philadelphia,19104,35000,1598.0,0.03668503214,21.90237797,sqft lot,Sold 01/24/2020,70,Very Walkable,39.970152,-75.205121,74,64
4145 Warren St,Philadelphia,PA,Philadelphia,19104,35000,1350.0,0.03099173554,25.92592593,sqft lot,Sold 07/14/2020,84,Very Walkable,39.965289,-75.206804,82,69
3920 Aspen St,Philadelphia,PA,Philadelphia,19104,36000,1441.0,0.03308080808,24.98265094,sqft lot,Sold 03/06/2020,75,Very Walkable,39.966292,-75.200959,79,63
3840 Mount Vernon St,Philadelphia,PA,Philadelphia,19104,37000,1006.0,0.02309458219,36.77932406,sqft lot,Sold 01/14/2020,81,Very Walkable,39.963752,-75.198593,94,63
883 Belmont Ave,Philadelphia,PA,Philadelphia,19104,38500,1306.0,0.02998163453,29.47932619,sqft lot,Sold 07/20/2020,79,Very Walkable,39.969242,-75.211136,73,69
753 N 44th St,Philadelphia,PA,Philadelphia,19104,40000,1306.0,0.02998163453,30.62787136,sqft lot,Sold 01/10/2020,79,Very Walkable,39.965931,-75.210755,83,72
846 N 44th St,Philadelphia,PA,Philadelphia,19104,40000,1515.0,0.03477961433,26.40264026,sqft lot,Sold 07/17/2020,79,Very Walkable,39.967962,-75.211504,77,70
961 N 45th St,Philadelphia,PA,Philadelphia,19104,40000,840.0,0.01928374656,47.61904762,sqft lot,Sold 07/17/2020,76,Very Walkable,39.971021,-75.212355,72,68
3800 Melon St,Philadelphia,PA,Philadelphia,19104,45000,884.0,0.02029384757,50.90497738,sqft lot,Sold 08/19/2020,81,Very Walkable,39.964963,-75.19812,94,63
3908 Wallace St,Philadelphia,PA,Philadelphia,19104,50000,1202.0,0.02759412305,41.59733777,sqft lot,Sold 02/25/2020,81,Very Walkable,39.964097,-75.200302,93,62
732 N Shedwick St,Philadelphia,PA,Philadelphia,19104,50000,845.0,0.01939853076,59.17159763,sqft lot,Sold 05/13/2020,74,Very Walkable,39.967052,-75.193057,96,63
860 N 44th St,Philadelphia,PA,Philadelphia,19104,50000,1359.0,0.03119834711,36.79175865,sqft lot,Sold 03/17/2020,79,Very Walkable,39.968277,-75.211544,73,69
4140 W Girard Ave,Philadelphia,PA,Philadelphia,19104,55000,1742.0,0.03999081726,31.57290471,sqft lot,Sold 10/16/2020,66,Somewhat Walkable,39.973422,-75.207927,80,64
781 N Preston St,Philadelphia,PA,Philadelphia,19104,58000,1306.0,0.02998163453,44.41041348,sqft lot,Sold 01/06/2020,79,Very Walkable,39.96702,-75.203903,72,66
3605 Fairmount Ave,Philadelphia,PA,Philadelphia,19104,60000,1742.0,0.03999081726,34.44316877,sqft lot,Sold 01/02/2020,78,Very Walkable,39.966143,-75.195519,97,63
4133 Westminster Ave,Philadelphia,PA,Philadelphia,19104,60000,1742.0,0.03999081726,34.44316877,sqft lot,Sold 10/23/2020,72,Very Walkable,39.970388,-75.20691,74,65
3707 Mount Vernon St,Philadelphia,PA,Philadelphia,19104,63000,892.0,0.0204775023,70.62780269,sqft lot,Sold 09/15/2020,82,Very Walkable,39.964291,-75.196653,96,63
670 N 36th St,Philadelphia,PA,Philadelphia,19104,65000,1102.0,0.02529843893,58.98366606,sqft lot,Sold 03/04/2020,78,Very Walkable,39.96576,-75.195104,97,63
844 N Union St,Philadelphia,PA,Philadelphia,19104,65000,2613.0,0.0599862259,24.87562189,sqft lot,Sold 02/05/2020,72,Very Walkable,39.968983,-75.202538,74,64
846 N Union St,Philadelphia,PA,Philadelphia,19104,65000,2613.0,0.0599862259,24.87562189,sqft lot,Sold 02/05/2020,72,Very Walkable,39.969038,-75.202549,74,64
854 N Union St,Philadelphia,PA,Philadelphia,19104,65000,1306.0,0.02998163453,49.77029096,sqft lot,Sold 02/05/2020,72,Very Walkable,39.969219,-75.202498,74,64
617 N Brooklyn St,Philadelphia,PA,Philadelphia,19104,68000,2084.0,0.04784205693,32.62955854,sqft lot,Sold 01/23/2020,86,Very Walkable,39.963028,-75.207585,96,71
4010 W Girard Ave,Philadelphia,PA,Philadelphia,19104,75000,2238.0,0.05137741047,33.51206434,sqft lot,Sold 03/31/2020,59,Somewhat Walkable,39.973765,-75.204767,85,62
714 N Preston St,Philadelphia,PA,Philadelphia,19104,80000,2178.0,0.05,36.73094582,sqft lot,Sold 02/18/2020,82,Very Walkable,39.965436,-75.204131,83,67
4107 W Girard Ave,Philadelphia,PA,Philadelphia,19104,85000,1986.0,0.0455922865,42.79959718,sqft lot,Sold 03/19/2020,63,Somewhat Walkable,39.974136,-75.206837,82,63
836 N Holly St,Philadelphia,PA,Philadelphia,19104,89800,2156.0,0.04949494949,41.65120594,sqft lot,Sold 03/03/2020,77,Very Walkable,39.968749,-75.207628,72,67
838 N Holly St,Philadelphia,PA,Philadelphia,19104,89800,1868.0,0.04288337925,48.07280514,sqft lot,Sold 03/03/2020,77,Very Walkable,39.968592,-75.207179,72,67
420 N Sloan St,Philadelphia,PA,Philadelphia,19104,90000,845.0,0.01939853076,106.5088757,sqft lot,Sold 07/21/2020,86,Very Walkable,39.960996,-75.201504,99,88
718 N Preston St,Philadelphia,PA,Philadelphia,19104,99900,1864.0,0.04279155188,53.5944206,sqft lot,Sold 03/12/2020,82,Very Walkable,39.965527,-75.204138,83,67
644 N 38th St,Philadelphia,PA,Philadelphia,19104,100000,1298.0,0.0297979798,77.04160247,sqft lot,Sold 10/20/2020,81,Very Walkable,39.964867,-75.19792,94,63
732 N 41st St,Philadelphia,PA,Philadelphia,19104,100000,884.0,0.02029384757,113.1221719,sqft lot,Sold 08/28/2020,84,Very Walkable,39.965931,-75.20574,83,68
3913 Fairmount Ave,Philadelphia,PA,Philadelphia,19104,105000,1441.0,0.03308080808,72.86606523,sqft lot,Sold 10/21/2020,75,Very Walkable,39.965591,-75.200595,79,63
3943 Mount Vernon St,Philadelphia,PA,Philadelphia,19104,115000,1106.0,0.0253902663,103.9783002,sqft lot,Sold 01/21/2020,81,Very Walkable,39.963776,-75.201145,93,62
3958 Mount Vernon St,Philadelphia,PA,Philadelphia,19104,115000,923.0,0.02118916437,124.5937161,sqft lot,Sold 10/19/2020,84,Very Walkable,39.963407,-75.201661,98,62
712 N Preston St,Philadelphia,PA,Philadelphia,19104,120000,2121.0,0.04869146006,56.57708628,sqft lot,Sold 01/06/2020,82,Very Walkable,39.96539,-75.204142,83,67
3620 Fairmount Ave,Philadelphia,PA,Philadelphia,19104,145000,3301.0,0.0757805326,43.92608301,sqft lot,Sold 01/22/2020,76,Very Walkable,39.965673,-75.196007,95,64
844-46 & 54 Union St,Philadelphia,PA,Philadelphia,19104,165000,5800.0,0.1331496786,28.44827586,sqft lot,Sold 01/23/2020,72,Very Walkable,39.968992,-75.202541,74,64
720 N Preston St,Philadelphia,PA,Philadelphia,19104,173000,2008.0,0.04609733701,86.15537849,sqft lot,Sold 10/16/2020,82,Very Walkable,39.965567,-75.20417,83,67
944 N 42nd St,Philadelphia,PA,Philadelphia,19104,180000,1454.0,0.03337924702,123.7964237,sqft lot,Sold 09/09/2020,70,Somewhat Walkable,39.971326,-75.208747,80,65
895 Belmont Ave,Philadelphia,PA,Philadelphia,19104,225000,1359.0,0.03119834711,165.5629139,sqft lot,Sold 07/17/2020,79,Very Walkable,39.969506,-75.21118,73,69
897 Belmont Ave,Philadelphia,PA,Philadelphia,19104,225000,1864.0,0.04279155188,120.7081545,sqft lot,Sold 07/17/2020,79,Very Walkable,39.96956,-75.211192,73,69
909 Belmont Ave,Philadelphia,PA,Philadelphia,19104,225000,1224.0,0.02809917355,183.8235294,sqft lot,Sold 07/17/2020,76,Very Walkable,39.969951,-75.211269,73,67
947 Belmont Ave,Philadelphia,PA,Philadelphia,19104,225000,1332.0,0.0305785124,168.9189189,sqft lot,Sold 07/17/2020,76,Very Walkable,39.971039,-75.211437,73,67
3608 Olive St,Philadelphia,PA,Philadelphia,19104,313000,1742.0,0.03999081726,179.6785304,sqft lot,Sold 08/24/2020,78,Very Walkable,39.966353,-75.19563,97,63
3414 Haverford Ave,Philadelphia,PA,Philadelphia,19104,325000,2117.0,0.04859963269,153.5191308,sqft lot,Sold 03/02/2020,87,Very Walkable,39.96375,-75.192341,98,63
725 N 39th St,Philadelphia,PA,Philadelphia,19104,340000,1311.0,0.03009641873,259.3440122,sqft lot,Sold 09/02/2020,76,Very Walkable,39.966236,-75.199959,87,63
727 N 39th St,Philadelphia,PA,Philadelphia,19104,340000,1311.0,0.03009641873,259.3440122,sqft lot,Sold 09/02/2020,76,Very Walkable,39.96628,-75.199966,87,63
4202 Lancaster Ave,Philadelphia,PA,Philadelphia,19104,425000,4499.0,0.1032828283,94.46543676,sqft lot,Sold 07/20/2020,82,Very Walkable,39.966276,-75.207855,82,70
3738 Brandywine St,Philadelphia,PA,Philadelphia,19104,435000,574.0,0.01317722681,757.8397213,sqft lot,Sold 02/18/2020,87,Very Walkable,39.962765,-75.196979,98,62
4019 Haverford Ave,Philadelphia,PA,Philadelphia,19104,440000,2800.0,0.06427915519,157.1428571,sqft lot,Sold 09/16/2020,85,Very Walkable,39.963075,-75.203541,98,68
6504 Whitaker Ave,Philadelphia,PA,Philadelphia,19111,7600,2750.0,0.06313131313,2.763636364,sqft lot,Sold 08/27/2020,82,Very Walkable,40.047154,-75.086833,68,53
811 Unruh Ave,Philadelphia,PA,Philadelphia,19111,107500,6969.0,0.1599862259,15.42545559,sqft lot,Sold 08/14/2020,73,Very Walkable,40.049998,-75.085546,74,53
9232 Melrose St,Philadelphia,PA,Philadelphia,19114,10900,2613.0,0.0599862259,4.17145044,sqft lot,Sold 09/01/2020,44,Car-Dependent,40.046186,-74.993075,65,41
9450 Ashton Rd,Philadelphia,PA,Philadelphia,19114,1200000,270507.6,6.21,4.436104568,acres lot,Sold 09/04/2020,34,Car-Dependent,40.070431,-75.017012,41,41
9138 Old Newtown Rd,Philadelphia,PA,Philadelphia,19115,430000,22215.6,0.51,19.35576802,acres lot,Sold 02/27/2020,55,Somewhat Walkable,40.076313,-75.040163,66,52
213 E Montana St,Philadelphia,PA,Philadelphia,19119,24900,1385.0,0.03179522498,17.97833935,sqft lot,Sold 08/28/2020,79,Very Walkable,40.05333,-75.181097,46,54
143 E Sharpnack St,Philadelphia,PA,Philadelphia,19119,30000,2191.0,0.05029843893,13.69237791,sqft lot,Sold 02/12/2020,77,Very Walkable,40.052122,-75.18136,45,54
225 E Springer St,Philadelphia,PA,Philadelphia,19119,30000,766.0,0.01758494031,39.16449086,sqft lot,Sold 02/13/2020,79,Very Walkable,40.054154,-75.182104,49,55
106 E Meehan Ave,Philadelphia,PA,Philadelphia,19119,59000,2308.0,0.05298438935,25.56325823,sqft lot,Sold 01/15/2020,81,Very Walkable,40.055689,-75.185258,52,54
128 W Sharpnack St,Philadelphia,PA,Philadelphia,19119,70000,1990.0,0.04568411387,35.1758794,sqft lot,Sold 06/16/2020,79,Very Walkable,40.046659,-75.18682,51,54
714 W Allens Ln,Philadelphia,PA,Philadelphia,19119,200000,21780.0,0.5,9.182736455,acres lot,Sold 08/04/2020,44,Car-Dependent,40.048933,-75.204448,45,39
542 W Rockland St,Philadelphia,PA,Philadelphia,19120,7000,1019.0,0.02339302112,6.869479882,sqft lot,Sold 03/23/2020,78,Very Walkable,40.025875,-75.134571,62,60
4826 N 7th St,Philadelphia,PA,Philadelphia,19120,8000,1306.0,0.02998163453,6.125574273,sqft lot,Sold 09/21/2020,77,Very Walkable,40.02543,-75.136866,63,69
130 E Courtland St,Philadelphia,PA,Philadelphia,19120,14000,2295.0,0.05268595041,6.100217865,sqft lot,Sold 09/08/2020,76,Very Walkable,40.019745,-75.123945,61,57
194 W Roosevelt Blvd,Philadelphia,PA,Philadelphia,19120,15100,1855.0,0.04258494031,8.140161725,sqft lot,Sold 07/31/2020,81,Very Walkable,40.024546,-75.127099,66,59
4846 A St,Philadelphia,PA,Philadelphia,19120,17000,1668.0,0.03829201102,10.19184652,sqft lot,Sold 10/16/2020,77,Very Walkable,40.02429,-75.122043,67,59
638 W Rockland St,Philadelphia,PA,Philadelphia,19120,18100,2957.0,0.06788337925,6.121068651,sqft lot,Sold 08/03/2020,78,Very Walkable,40.025947,-75.135712,62,60
2206 Ridge Ave,Philadelphia,PA,Philadelphia,19121,10000,1446.0,0.03319559229,6.915629322,sqft lot,Sold 03/31/2020,75,Very Walkable,39.979565,-75.171445,69,70
1819 N Bucknell St,Philadelphia,PA,Philadelphia,19121,10100,657.0,0.01508264463,15.37290715,sqft lot,Sold 12/30/2019,67,Somewhat Walkable,39.982661,-75.172972,65,66
1513 W Flora St,Philadelphia,PA,Philadelphia,19121,11000,561.0,0.01287878788,19.60784314,sqft lot,Sold 06/25/2020,87,Very Walkable,39.972398,-75.16151,79,80
1850 N Bucknell St,Philadelphia,PA,Philadelphia,19121,20000,649.0,0.0148989899,30.81664099,sqft lot,Sold 03/17/2020,65,Somewhat Walkable,39.983316,-75.173108,65,65
2154 N 30th St,Philadelphia,PA,Philadelphia,19121,22500,984.0,0.02258953168,22.86585366,sqft lot,Sold 09/21/2020,60,Somewhat Walkable,39.989269,-75.182147,72,61
2146 N Natrona St,Philadelphia,PA,Philadelphia,19121,25000,901.0,0.02068411387,27.74694784,sqft lot,Sold 04/23/2020,53,Somewhat Walkable,39.989577,-75.185952,95,60
3007 Euclid Ave,Philadelphia,PA,Philadelphia,19121,25000,805.0,0.01848025712,31.05590062,sqft lot,Sold 07/28/2020,56,Somewhat Walkable,39.984685,-75.183213,69,60
1815 N 24th St,Philadelphia,PA,Philadelphia,19121,25500,953.0,0.02187786961,26.75760756,sqft lot,Sold 02/18/2020,66,Somewhat Walkable,39.982657,-75.17347,63,64
1822 N Bucknell St,Philadelphia,PA,Philadelphia,19121,26000,435.0,0.009986225895,59.77011494,sqft lot,Sold 03/10/2020,67,Somewhat Walkable,39.982773,-75.173227,65,66
1855 N 24th St,Philadelphia,PA,Philadelphia,19121,26500,8712.0,0.2,3.041781451,sqft lot,Sold 03/06/2020,64,Somewhat Walkable,39.983457,-75.173295,63,63
1344 N Newkirk St,Philadelphia,PA,Philadelphia,19121,30000,700.0,0.0160697888,42.85714286,sqft lot,Sold 03/12/2020,85,Very Walkable,39.977097,-75.181977,76,62
2105 N Woodstock St,Philadelphia,PA,Philadelphia,19121,30000,37949472.0,871.2,0.0007905248326,acres lot,Sold 03/23/2020,71,Very Walkable,39.986477,-75.166474,65,72
1808 Harlan St,Philadelphia,PA,Philadelphia,19121,34000,426.0,0.009779614325,79.81220657,sqft lot,Sold 09/09/2020,84,Very Walkable,39.975631,-75.165437,75,78
2945 W Diamond St,Philadelphia,PA,Philadelphia,19121,39900,862.0,0.01978879706,46.28770302,sqft lot,Sold 10/09/2020,63,Somewhat Walkable,39.988152,-75.18194,67,61
1654 N 30th St,Philadelphia,PA,Philadelphia,19121,40000,616.0,0.01414141414,64.93506494,sqft lot,Sold 04/30/2020,74,Very Walkable,39.981847,-75.183689,66,61
1945 N Van Pelt St,Philadelphia,PA,Philadelphia,19121,40000,871.0,0.01999540863,45.92422503,sqft lot,Sold 09/09/2020,67,Somewhat Walkable,39.984231,-75.169004,68,68
2718 Ridge Ave,Philadelphia,PA,Philadelphia,19121,41000,975.0,0.02238292011,42.05128205,sqft lot,Sold 04/02/2020,62,Somewhat Walkable,39.984927,-75.178679,56,61
2251 Ingersoll St,Philadelphia,PA,Philadelphia,19121,42500,544.0,0.01248852158,78.125,sqft lot,Sold 09/03/2020,72,Very Walkable,39.976039,-75.173269,73,67
1636 W Susquehanna Ave,Philadelphia,PA,Philadelphia,19121,45000,871.0,0.01999540863,51.66475316,sqft lot,Sold 10/30/2020,84,Very Walkable,39.986662,-75.160579,60,80
1731 Edgley St,Philadelphia,PA,Philadelphia,19121,45000,1306.0,0.02998163453,34.45635528,sqft lot,Sold 02/13/2020,80,Very Walkable,39.986236,-75.162122,65,79
1917 W Susquehanna Ave,Philadelphia,PA,Philadelphia,19121,45000,1298.0,0.0297979798,34.66872111,sqft lot,Sold 03/06/2020,73,Very Walkable,39.987557,-75.164633,64,75
2150 N Dover St,Philadelphia,PA,Philadelphia,19121,45000,670.0,0.01538108356,67.1641791,sqft lot,Sold 02/13/2020,65,Somewhat Walkable,39.988805,-75.179894,61,61
2152 N Dover St,Philadelphia,PA,Philadelphia,19121,45000,670.0,0.01538108356,67.1641791,sqft lot,Sold 02/13/2020,65,Somewhat Walkable,39.988842,-75.179885,61,61
2153 N Dover St,Philadelphia,PA,Philadelphia,19121,45000,670.0,0.01538108356,67.1641791,sqft lot,Sold 02/13/2020,65,Somewhat Walkable,39.988843,-75.179603,61,61
2010 N 20th St,Philadelphia,PA,Philadelphia,19121,46000,1293.0,0.02968319559,35.57617943,sqft lot,Sold 11/24/2020,72,Very Walkable,39.984787,-75.166585,68,72
1816 N Van Pelt St,Philadelphia,PA,Philadelphia,19121,48000,1237.0,0.02839761249,38.80355699,sqft lot,Sold 07/03/2020,69,Somewhat Walkable,39.982276,-75.169865,68,69
1617 W Susquehanna Ave,Philadelphia,PA,Philadelphia,19121,50000,1019.0,0.02339302112,49.06771344,sqft lot,Sold 12/26/2019,84,Very Walkable,39.986942,-75.160082,60,80
1619 W Susquehanna Ave,Philadelphia,PA,Philadelphia,19121,50000,984.0,0.02258953168,50.81300813,sqft lot,Sold 12/26/2019,84,Very Walkable,39.987533,-75.160223,60,80
2947-49 W Diamond St,Philadelphia,PA,Philadelphia,19121,55000,2178.0,0.05,25.25252525,sqft lot,Sold 01/02/2020,63,Somewhat Walkable,39.98816,-75.181997,67,61
1743 N Hollywood St,Philadelphia,PA,Philadelphia,19121,64000,749.0,0.01719467401,85.44726302,sqft lot,Sold 07/07/2020,73,Very Walkable,39.982764,-75.182168,65,61
1816 W Seybert St,Philadelphia,PA,Philadelphia,19121,67000,579.0,0.01329201102,115.716753,sqft lot,Sold 06/25/2020,84,Very Walkable,39.974384,-75.165942,75,76
2118 W Oxford St,Philadelphia,PA,Philadelphia,19121,70000,840.0,0.01928374656,83.33333333,sqft lot,Sold 08/20/2020,75,Very Walkable,39.978724,-75.170529,71,70
1705 W Seybert St,Philadelphia,PA,Philadelphia,19121,76500,666.0,0.0152892562,114.8648649,sqft lot,Sold 01/22/2020,85,Very Walkable,39.974308,-75.164006,75,79
1701 W Seybert St,Philadelphia,PA,Philadelphia,19121,78000,757.0,0.01737832874,103.0383091,sqft lot,Sold 11/20/2020,85,Very Walkable,39.974295,-75.163903,75,79
1442 N Hollywood St,Philadelphia,PA,Philadelphia,19121,80000,775.0,0.01779155188,103.2258065,sqft lot,Sold 07/29/2020,83,Very Walkable,39.978585,-75.183354,78,61
1830 N Natrona St,Philadelphia,PA,Philadelphia,19121,80000,1032.0,0.02369146006,77.51937984,sqft lot,Sold 10/14/2020,50,Somewhat Walkable,39.9849,-75.187228,80,59
1424 N Etting St,Philadelphia,PA,Philadelphia,19121,81500,679.0,0.01558769513,120.0294551,sqft lot,Sold 07/02/2020,76,Very Walkable,39.977806,-75.180168,71,62
